1017.94,1619.9,115,260.929
826.629,1670.11,115,211.773
720.192,2061.73,115,184.424
719.383,2650.48,115,184.216
679.942,2059.81,115,174.082
655.884,1937.69,115,167.901
655.699,1923.77,115,167.853
650.888,2585.64,115,166.617
658.912,2559.26,115,168.679
688.283,2534.64,115,176.225
704.556,2533.38,115,180.407
717.574,2500.85,115,183.752
734.162,2489.3,115,188.014
733.829,2481.54,115,187.928
744.746,2447.11,115,190.733
741.733,2447.93,115,189.959
745.487,2430.72,115,190.924
757.248,2419.37,115,193.946
754.082,2375.8,115,193.132
758.319,2355.84,115,194.221
748.894,2384.53,115,191.799
748.802,2368.91,115,191.776
739.17,2301.8,115,189.301
747.66,2350.37,115,191.482
746.897,2334.91,115,191.286
747.547,2277.83,115,191.453
744.413,2303.2,115,190.648
741.676,2257.9,115,189.945
738.423,2280.03,115,189.109
732.705,2232.15,115,187.64
742.378,2226.49,115,190.125
742.208,2206.16,115,190.081
743.368,2248.84,115,190.379
745.213,2210.37,115,190.853
747.726,2156.04,115,191.499
742.498,2149.19,115,190.156
742.807,2850.23,115,190.235
748.027,2802.24,115,191.576
751.729,3166.78,115,192.528
752.191,3141.24,115,192.646
746.443,3120.74,115,191.169
744.695,3116.53,115,190.72
751.598,3081.66,115,192.494
751.089,3263.8,115,192.363
748.109,3441.91,115,191.598
745.296,3576.51,115,190.875
730.461,3407.65,115,187.063
730.724,3392.99,115,187.131
740.535,3545.5,115,189.651
733.654,3368.99,115,187.883
732.291,3524.15,115,187.533
737.353,3505.01,115,188.834
742.028,3479.12,115,190.035
733.94,3473.22,115,187.957
732.773,3458.13,115,187.657
733.696,3422.16,115,187.894
736.801,3402.02,115,188.692
735.194,3404.66,115,188.279
733.589,3389.8,115,187.867
731.565,3420.58,115,187.347
730.791,3405.81,115,187.148
731.469,3409.7,115,187.322
730.515,3364.77,115,187.077
726.932,3317.6,115,186.156
730.252,3312.81,115,187.009
730.557,3325.8,115,187.088
730.953,3306.74,115,187.189
729.149,3289.5,115,186.726
726.715,3287.66,115,186.1
727.062,4551.75,115,186.19
727.36,4551.67,115,186.266
725.319,4531.84,115,185.742
723.004,4516.71,115,185.147
725.101,4503.43,115,185.686
723.372,4482.33,115,185.241
717.009,4465.83,115,183.607
723.043,4451.37,115,185.157
717.937,2071.3,115,183.845
718.057,1986.98,115,183.876
716.275,1876.06,115,183.418
715.909,1797.71,115,183.324
713.039,1725.73,115,182.586
709.668,1643.42,115,181.72
711.344,1580.82,115,182.151
701.945,1468.31,115,179.736
698.778,1449.93,115,178.922
694.443,1402.47,115,177.808
690.8,1348.68,115,176.872
684.322,1301.39,115,175.208
685.391,1258.48,115,175.482
685.708,1212.65,115,175.564
676.81,1180.34,115,173.278
672.983,1133.38,120.044,167.504
673.873,1099.62,124.657,163.312
664.875,1067.83,129.413,157.049
663.864,1031.57,134.566,152.169
652.47,1027.78,135.819,149.1
647.072,1007.04,139.228,145.301
637.761,990.176,142.462,141.171
633.907,960.548,147.314,136.74
623.258,958.426,148.635,134.225
620.574,945.274,150.977,132.103
613.949,942.611,152.066,130.406
608.903,934.96,153.828,128.468
595.229,932.9,155.598,125.404
585.786,939.959,155.358,124.234
578.161,947.953,154.714,123.519
569.342,926.422,159.484,119.36
568.563,933.141,158.348,119.919
555.577,944.537,157.571,118.424
551.624,951.329,156.68,118.301
544.125,964.794,154.811,118.096
541.534,967.055,154.607,117.773
534.918,985.064,151.655,118.163
531.575,985.202,151.901,117.449
521.97,1003.86,148.901,117.179
518.956,1011.46,147.571,117.249
513.757,1003.61,149.557,115.335
513.577,1022.73,145.617,117.13
508.928,1015.48,147.435,115.392
500.984,1033.18,144.218,115.264
500.369,1026.76,145.622,114.525
491.584,1037.94,143.755,113.558
491.247,1039.66,143.403,113.638
487.764,1039.4,143.661,112.815
485.831,1045.71,142.387,112.943
483.555,1056,140.244,113.342
480.706,1059.92,139.517,113.029
475.975,1064.64,138.692,112.34
472.391,1067.14,138.294,111.719
472.547,1072.31,137.121,112.209
468.642,1084.16,134.592,112.316
459.641,1091.23,133.298,110.768
457.546,1078.9,136.238,109.223
463.416,1094.91,132.32,111.99
458.771,1099.4,131.431,111.252
456.026,1110.91,128.83,111.558
465.731,1146.61,120.381,117.015
466.682,1169.42,115.134,119.236
463.031,1177.8,115,118.348
456.528,1141.05,121.777,114.226
456.529,1144.5,120.97,114.519
453.611,1128.6,124.74,112.45
451.395,1116.04,127.742,110.854
451.612,1107.03,129.859,110.156
451.612,1142.97,121.386,113.154
449.322,3524.83,115,115
446.34,1099.34,131.722,109.125
445.101,1108.38,129.586,109.875
446.769,3473.3,115,115
445.795,3462.24,115,115
440.605,3455.82,115,115
437.148,3447.5,115,115
433.874,3441.23,115,115
429.471,3415.37,115,115
431.809,3403.84,115,115
422.405,3388.8,115,115
426.305,3370.4,115,115
422.651,3352.35,115,115
427.335,3340.09,115,115
419.435,3329.78,115,115
419.661,3324.65,115,115
411.236,3297.21,115,115
414.254,3284.85,115,115
413.659,3273.84,115,115
408.37,3260.4,115,115
403.707,3250.6,115,115
399.899,3228.83,115.047,115
403.95,3221.16,115,115
404.014,3211.01,115,115
398.415,3194.03,115.733,115
400.439,3185.56,115,115
397.191,3176.64,116.299,115
394.538,3168.22,117.526,115
397.197,3156.06,116.297,115
388.702,3141.88,120.225,115
395.506,3125.72,117.079,115
385.441,3120.17,121.734,115
390.443,3108.21,119.42,115
386.082,3104.7,121.437,115
384.627,3092.74,122.11,115
386.729,3072.75,121.138,115
385.224,3063.59,121.834,115
383.862,3056.93,122.464,115
380.861,3039.22,123.852,115
376.044,3031.47,126.08,115
379.9,3015.77,124.296,115
379.098,3003.8,124.667,115
375.649,3004.78,126.262,115
373.202,2990.26,127.394,115
370.117,2989.1,128.821,115
365.629,2976.98,130.897,115
365.437,2977.63,130.985,115
374.219,2963.44,126.924,115
366.96,2941.4,130.281,115
361.185,2920.89,132.952,115
359.528,2930.97,133.718,115
356.815,2901.76,134.973,115
350.932,2900.89,137.694,115
344.877,2875.19,140.494,115
348.802,2859.44,138.679,115
349.771,2851.9,138.231,115
348.274,2841.85,138.923,115
347.78,2832.96,139.152,115
346.804,2819.57,139.603,115
337.861,2780.23,143.739,115
344.436,2764.15,140.698,115
336.818,2754.96,144.222,115
337.871,2739.91,143.734,115
338.071,2731.65,143.642,115
335.149,2713.73,144.994,115
333.647,2700.84,145.688,115
334.512,2671.89,145.288,115
335.43,2654.18,144.864,115
331.779,2651.01,146.552,115
338.317,2633.91,143.528,115
336.597,2620.81,144.324,115
334.762,2605.79,145.172,115
336.349,2602.65,144.439,115
330.603,2574.58,147.096,115
330.603,2561.65,147.096,115
336.342,2573.48,144.442,115
338.315,2556.27,143.53,115
316.156,2541.21,153.778,115
4770.79,2537.15,115,300
4725.29,2500.09,115,300
4719.74,2482.16,115,300
4763.79,2459.53,115,300
4742,2439.67,115,300
4951.72,2420.29,115,300
4933.26,2405.88,115,300
1350.05,2421.81,115,300
969.399,2401.92,115,248.457
816.736,2373.26,115,209.231
677.394,2328.99,115,173.428
646.995,2289.63,115,165.617
655.469,2289.13,115,167.794
669.352,2275.91,115,171.361
668.253,2244.12,115,171.079
677.581,2234.63,115,173.476
696.697,2220.25,115,178.387
705.707,2192.15,115,180.703
712.741,2190.89,115,182.51
712.787,2468.61,115,182.522
706.395,2579.8,115,180.879
716.692,2568.98,115,183.525
709.353,2548.73,115,181.639
714.538,2534.46,115,182.971
717.895,2518.63,115,183.834
714.475,2507.02,115,182.955
723.488,2480.7,115,185.271
729.453,2472.63,115,186.804
720.739,2457.4,115,184.565
729.005,2440.88,115,186.689
732.213,2427.18,115,187.513
730.94,2412.54,115,187.186
733.31,2391.46,115,187.795
733.096,2378.91,115,187.74
738.881,2350.89,115,189.226
737.051,2343.64,115,188.756
739.877,2350.06,115,189.482
747.455,2919.31,115,191.429
737.698,2879.15,115,188.922
742.197,2881.78,115,190.079
737.864,2860.28,115,188.965
741.875,2853.49,115,189.996
737.34,2835,115,188.83
741.996,2817.59,115,190.027
743.552,2810.06,115,190.427
746.312,2802.59,115,191.136
745.627,2787.77,115,190.96
748.989,2774.74,115,191.823
743.503,3293.2,115,190.414
737.801,3228.89,115,188.949
737.739,3254.86,115,188.933
739.007,3243.25,115,189.259
740.608,3203.84,115,189.67
741,3146.04,115,189.771
740.605,3131.98,115,189.669
739.626,3142.14,115,189.418
733.944,3143.16,115,187.958
737.652,3098.16,115,188.911
733.649,3127.3,115,187.882
733.51,3092.27,115,187.846
738.226,3029.38,115,189.058
743.046,2994.53,115,190.297
733.981,2991.33,115,187.967
730.442,3010.39,115,187.058
734.891,2976.66,115,188.201
731.244,2953.36,115,187.264
734.515,3835.34,115,188.105
731.786,3812.28,115,187.403
732.044,3770.22,115,187.47
726.01,4019.17,115,185.919
732.066,4005.23,115,187.475
729.1,3994.67,115,186.713
727.696,3986.85,115,186.352
718.711,3981.05,115,184.044
719.221,3959.05,115,184.175
716.719,1897.51,115,183.532
712.309,1796.55,115,182.399
713.356,1718.89,115,182.668
706.874,1636.46,115,181.002
709.25,1573.19,115,181.613
700.427,1452.36,115,179.346
698.011,1410.49,115,178.725
698.167,1349.17,115,178.765
680.895,1194.56,115,174.327
678.275,1168.21,115.243,173.418
674.018,1114.81,122.573,165.332
664.574,1086.79,126.757,159.412
662.362,1052.9,131.641,154.55
646.854,1019,137.473,146.737
652.874,1018.64,137.122,148.046
646.01,989.532,141.901,142.896
641.679,965.97,145.781,139.057
627.372,957.72,148.36,135.013
618.905,938.346,152.249,130.938
605.33,941.216,153.164,128.447
600.863,935.124,154.636,126.822
584.998,934.906,156.32,123.512
579.14,947.681,154.666,123.695
578.307,953.069,153.791,124.109
567.392,957.14,154.096,122.242
561.115,968.344,152.611,122.097
556.62,968.702,152.945,121.172
553.144,986.162,149.956,122.244
545.278,980.644,151.658,119.965
540.178,978.981,152.409,118.691
531.303,986.642,151.637,117.533
527.553,979.277,153.416,115.988
526.836,1001.46,149.026,118.021
516.509,1027,144.548,118.204
512.801,1025.49,145.096,117.219
503.834,1036.55,143.332,116.231
491.58,1024.26,146.721,112.306
486.296,1033.64,145.008,111.959
489.303,1042.01,143.003,113.406
478.463,1037.46,144.632,110.512
478.844,1055.06,140.691,112.162
480.078,1063.75,138.696,113.224
472.176,1066.63,138.418,111.624
466.723,1107.24,129.39,113.853
473.093,1165.45,116.033,120.532
474.057,4544.84,115,121.181
468.764,4270.71,115,119.821
466.245,4372.4,115,119.174
461.747,4272.19,115,118.018
460.147,4259.65,115,117.607
460.283,4240.32,115,117.642
458.474,4233.56,115,117.177
447.31,4227.28,115,115
452.678,4229.41,115,115.688
450.242,4223.79,115,115.062
449.275,4194.85,115,115
444.581,4192.37,115,115
441.895,4245.44,115,115
438.616,4256.02,115,115
439.909,4354.02,115,115
435.882,4216.81,115,115
433.297,4206.71,115,115
428.878,4247.29,115,115
426.285,4293.32,115,115
424.459,4293.05,115,115
423.423,4281.68,115,115
421.052,4274.3,115,115
420.39,4236.96,115,115
416.834,4248.84,115,115
415.906,4229.34,115,115
410.898,4220.69,115,115
408.637,4208.04,115,115
406.764,4198.63,115,115
400.802,4190.36,115,115
398.673,4177.82,115.614,115
396.901,4172.16,116.433,115
398.795,4165.08,115.557,115
395.067,4156.97,117.282,115
393.37,4139.58,118.066,115
393.557,4131.33,117.98,115
390.597,4121.82,119.349,115
387.188,4112.93,120.926,115
385.155,4101.56,121.866,115
382.367,4075.29,123.155,115
377.398,4066.38,125.454,115
378.923,4047.81,124.748,115
374.619,4040.16,126.739,115
370.524,4023.63,128.633,115
368.803,4014.64,129.428,115
365.795,3999.23,130.82,115
361.018,3987.04,133.029,115
360.762,3981.83,133.148,115
359.391,3963.75,133.782,115
355.857,3950.42,135.416,115
355.32,3884.2,135.664,115
344.852,3780.37,140.506,115
342.931,3767.05,141.394,115
342.818,3605.97,141.447,115
342.822,3873.37,141.445,115
339.717,3622.71,142.881,115
339.788,3710.11,142.848,115
332.824,3838.6,146.069,115
337.543,3570.57,143.886,115
329.124,3715.63,147.78,115
332.026,3734.45,146.438,115
332.663,3566.08,146.143,115
329.41,3771.24,147.648,115
320.695,3514.24,151.679,115
328.955,3627.78,147.858,115
322.991,3656.79,150.617,115
328.488,3540.85,148.074,115
325.576,3429.21,149.421,115
324.38,3416.07,149.974,115
321.339,3664.35,151.381,115
320.12,3651.75,151.945,115
324.892,3655.32,149.738,115
320.261,3362.1,151.879,115
321.202,3607.96,151.444,115
314.811,2555.84,154.4,115
294.635,2517.63,163.731,115
323.941,2484.51,150.177,115
281.931,2435.14,169.607,115
4161.26,2389.29,115,300
4156.7,2348.28,115,300
4155.12,2352.98,115,300
4144.25,2385.83,115,300
4143.37,3209.78,115,300
4143.63,3338.51,115,300
1752.7,3454.58,115,300
1751.32,3433.97,115,300
1239.76,3149.57,115,300
875.295,3083.43,115,224.277
767.814,3170.28,115,196.661
706.781,3091.64,115,180.978
637.686,3067.81,115,163.225
632.865,3079.82,115,161.986
614.716,3050.65,115,157.323
632.812,3066.34,115,161.973
645.679,3028.75,115,165.279
666.866,2999.62,115,170.722
676.529,3042.37,115,173.205
708.707,2972,115,181.473
713.949,2951.07,115,182.82
723.197,2995.25,115,185.196
722.673,2981.08,115,185.062
719.541,2915.12,115,184.257
719.328,2891.06,115,184.202
727.44,2860.54,115,186.287
726.448,2850.41,115,186.032
727.695,2846.27,115,186.352
745.912,2927.54,115,191.033
732.37,2791.12,115,187.553
741.575,2782.18,115,189.919
736.279,2785.51,115,188.558
734.309,2760.14,115,188.052
739.232,2729.22,115,189.317
737.856,2718.01,115,188.963
748.098,2701.86,115,191.595
737.326,2695.97,115,188.827
737.064,2680.55,115,188.759
730.899,2722.96,115,187.176
734.781,2739.35,115,188.173
735.457,3007.78,115,188.347
738.222,2992.65,115,189.057
732.156,2971.82,115,187.498
735.89,2968.23,115,188.458
743.479,2939.29,115,190.408
746.783,2927.56,115,191.257
741.796,2915.84,115,189.975
745.268,2895.79,115,190.867
747.402,2875.48,115,191.416
731.955,2857.97,115,187.447
729.213,2876.58,115,186.742
733.276,2808.13,115,187.786
732.579,3583,115,187.607
736.77,3559.15,115,188.684
738.482,3542.95,115,189.124
739.901,3542.4,115,189.489
736.109,3516.63,115,188.514
739.544,3478.99,115,189.397
742.279,3477.75,115,190.099
737.533,3450.85,115,188.88
737.827,3418,115,188.956
736.111,3424.07,115,188.515
734.373,3427.15,115,188.068
739.803,3398.93,115,189.463
735.135,3391.16,115,188.264
734.714,3372.24,115,188.156
731.963,3352.08,115,187.449
733.616,3338.48,115,187.874
732.908,3324.48,115,187.692
733.279,3299.7,115,187.787
732.901,3295.98,115,187.69
728.337,3278.05,115,186.517
727.749,3266.3,115,186.366
727.981,3208.78,115,186.426
728.339,3202.06,115,186.518
721.681,3215.24,115,184.807
720.406,1840.87,115,184.479
719.553,1756.04,115,184.26
712.92,1672.75,115,182.556
714.631,1611.3,115,182.995
713.681,1543.41,115,182.751
704.693,1492.75,115,180.442
707.414,1427.67,115,181.141
705.504,1384.1,115,180.65
701.169,1333.28,115,179.536
694.781,1286.25,115,177.895
696.002,1239.82,115,178.209
692.877,1198.84,115,177.406
687.917,1162.88,115.934,175.177
686.387,1128.32,120.493,170.167
677.03,1100.3,124.467,164.165
674.518,1060.45,129.981,158.355
674.518,1046.96,131.819,156.596
665.169,1049.26,132.006,154.734
668.337,1029.33,134.603,152.898
659.826,1011.96,137.607,148.76
653.639,997.124,140.192,145.516
649.477,989.141,141.681,143.605
651.919,960.401,145.667,140.549
635.022,942.071,150.031,134.738
630.014,933.093,151.925,132.616
630.756,916.93,154.341,130.829
616.699,933.359,153.276,129.895
